department,focus_group,expectations,processed_text,source,sentiment,title,Category,Category_Method,Category_Confidence
BAA,BAA Operations,"Likes how detailed the info we can input is – just the way more organized could be more visual – make it easier to find key information, latest note","Likes how detailed the info we can input is – just the way more organized could be more visual – make it easier to find key information, latest note",meeting_notes,positive,"Likes how detailed the info we can input is – just the way more organized could be more visual – make it easier to find key information, latest note",Records & Document Management,keyword_semantic_agree,3.4008502066135406
BAA,BAA Operations,Likes when they search that you can see what's open and what's closed,Likes when they search that you can see what's open and what's closed,meeting_notes,positive,Likes when they search that you can see what's open and what's closed,Records & Document Management,keyword_semantic_agree,4.287821561098099
BAA,BAA Supervisors,"[PERSON] Hearings – it's not an AJ platform, so ability for PO to contest or schedule the hearing, ability for judge to issue decision","[PERSON] Hearings – it's not an AJ platform, so ability for PO to contest or schedule the hearing, ability for judge to issue decision",meeting_notes,positive,"[PERSON] Hearings – it's not an AJ platform, so ability for PO to contest or schedule the hearing, ability for judge to issue decision",Scheduling & Resource Management,title_keyword,4.0
BAA,BAA Supervisors,"Parking: handheld device – they do ticket, it prints, affix it and take all pictures on there","Parking: handheld device – they do ticket, it prints, affix it and take all pictures on there",meeting_notes,positive,Parking,Records & Document Management,semantic,0.35559943318367004
BAA,BAA Supervisors,"In perfect world, Codes doing on there","In perfect world, Codes doing on there",meeting_notes,positive,"In perfect world, Codes doing on there",Communication & Collaboration,semantic_fallback,0.16138969361782074
BAA,BAA Supervisors,"Codes is doing service, mailing","Codes is doing service, mailing",meeting_notes,positive,"Codes is doing service, mailing",Communication & Collaboration,keyword_semantic_agree,3.3587338626384735
BAA,BAA Supervisors,Ticket has QR code and it takes them into a portal that shows them all of their pictures,Ticket has QR code and it takes them into a portal that shows them all of their pictures,meeting_notes,positive,Ticket has QR code and it takes them into a portal that shows them all of their pictures,Case Management,keyword_low,3.0
BAA,BAA Supervisors,"They can pay or dispute right online (by mail, virtual, or in person – can pick date or time if want in person, if they want virtual, they can schedule directly)","They can pay or dispute right online (by mail, virtual, or in person – can pick date or time if want in person, if they want virtual, they can schedule directly)",meeting_notes,positive,"They can pay or dispute right online (by mail, virtual, or in person – can pick date or time if want in person, if they want virtual, they can schedule directly)",Scheduling & Resource Management,keyword_semantic_agree,4.207466706633568
BAA,BAA Supervisors,"Right now if done on Team, save recording and on OneDrive, not linked to case in IPS. In person hearing, doing handheld records. Someone manually pulls off and saves in a file.","Right now if done on Team, save recording and on OneDrive, not linked to case in IPS. In person hearing, doing handheld records. Someone manually pulls off and saves in a file.",meeting_notes,positive,"Right now if done on Team, save recording and on OneDrive, not linked to case in IPS. In person hearing, doing handheld records. Someone manually pulls off and saves in a file.",Case Management,title_keyword,5.0
BAA,BAA Supervisors,"Whole hearing process – ideally would be more automated for BAA staff, but also more transparent for public","Whole hearing process – ideally would be more automated for BAA staff, but also more transparent for public",meeting_notes,positive,"Whole hearing process – ideally would be more automated for BAA staff, but also more transparent for public",Case Management,keyword_low,3.0
BAA,BAA Supervisors,"Often see the inspectors miss things – especially with building certs, fire certs, etc.","Often see the inspectors miss things – especially with building certs, fire certs, etc.",meeting_notes,positive,"Often see the inspectors miss things – especially with building certs, fire certs, etc.",Records & Document Management,semantic,0.37131908535957336
BAA,BAA Supervisors,"Service component – in a perfect world, BAA has nothing to do with service – ideally system helps Codes so they're the one doing the service (has to be certified mail and personal)","Service component – in a perfect world, BAA has nothing to do with service – ideally system helps Codes so they're the one doing the service (has to be certified mail and personal)",meeting_notes,positive,"Service component – in a perfect world, BAA has nothing to do with service – ideally system helps Codes so they're the one doing the service (has to be certified mail and personal)",System Integration,semantic_fallback,0.310087114572525
BAA,BAA Supervisors,"Other facet, is within IPS, even if they have updates, still combining through all case notes and attachments to make sense of it","Other facet, is within IPS, even if they have updates, still combining through all case notes and attachments to make sense of it",meeting_notes,positive,"Other facet, is within IPS, even if they have updates, still combining through all case notes and attachments to make sense of it",Records & Document Management,title_keyword,5.0
BAA,BAA Supervisors,"From adjudication/consstuent services: if easier way to have device in field that worked, that pushes notes to including texts and emails","From adjudication/consstuent services: if easier way to have device in field that worked, that pushes notes to including texts and emails",meeting_notes,positive,From adjudication/consstuent services,Records & Document Management,keyword_low,3.0
BAA,BAA Supervisors,Tax ID search is reliable,Tax ID search is reliable,meeting_notes,positive,Tax ID search is reliable,Records & Document Management,keyword_semantic_agree,4.23524808883667
BAA,BAA Supervisors,"Individualized BAA email and phone line – constituent services, when people get a ticket","Individualized BAA email and phone line – constituent services, when people get a ticket",meeting_notes,positive,"Individualized BAA email and phone line – constituent services, when people get a ticket",Communication & Collaboration,keyword_semantic_agree,7.380228936672211
BAA,BAA Supervisors,"People email questions, dispute/adjournment requests","People email questions, dispute/adjournment requests",meeting_notes,positive,"People email questions, dispute/adjournment requests",Communication & Collaboration,keyword_semantic_agree,3.4935034215450287
BAA,BAA Supervisors,Outlook for scheduling Outlook for communication with Codes to get tickets – Codes emails word docs of ticket,Outlook for scheduling Outlook for communication with Codes to get tickets – Codes emails word docs of ticket,meeting_notes,positive,Outlook for scheduling Outlook for communication with Codes to get tickets – Codes emails word docs of ticket,Scheduling & Resource Management,keyword_semantic_agree,8.556792259216309
BAA,BAA Supervisors,Weekly calendar sent to Council and others – make in Excel and send PDF,Weekly calendar sent to Council and others – make in Excel and send PDF,meeting_notes,positive,Weekly calendar sent to Council and others – make in Excel and send PDF,Scheduling & Resource Management,semantic,0.4345409572124481
BAA,BAA Supervisors,Handheld recorder for hearings,Handheld recorder for hearings,meeting_notes,positive,Handheld recorder for hearings,Case Management,keyword_low,3.0
BAA,BAA Supervisors,Tracking Would be easier to be able to batch add fees e.g. 4 gen prop rather than re-enter,Tracking Would be easier to be able to batch add fees e.g. 4 gen prop rather than re-enter,meeting_notes,positive,Tracking Would be easier to be able to batch add fees e.g. 4 gen prop rather than re-enter,Workflow & Business Processes,keyword_semantic_agree,3.216836765408516
DOCE,Building Inspectors,"Inspectors are point of contact – get people calling – waiting for BAA, Law or Zoning","Inspectors are point of contact – get people calling – waiting for BAA, Law or Zoning",meeting_notes,positive,"Inspectors are point of contact – get people calling – waiting for BAA, Law or Zoning",Communication & Collaboration,title_keyword,4.0
DOCE,Building Inspectors,Inspectors aren't updated with info when cases are in court even some times – gets info from syracuse.com,Inspectors aren't updated with info when cases are in court even some times – gets info from syracuse.com,meeting_notes,positive,Inspectors aren't updated with info when cases are in court even some times – gets info from syracuse.com,Case Management,keyword_semantic_agree,4.294728338718414
DOCE,Building Inspectors,Will put reports to fire marshal and they will review and approve,Will put reports to fire marshal and they will review and approve,meeting_notes,positive,Will put reports to fire marshal and they will review and approve,Reporting & Decision Support,title_keyword,4.0
DOCE,Building Inspectors,Can read notes from owners,Can read notes from owners,meeting_notes,positive,Can read notes from owners,Records & Document Management,keyword_semantic_agree,3.3950053453445435
DOCE,Building Inspectors,Also where applications come in for CofCs,Also where applications come in for CofCs,meeting_notes,positive,Also where applications come in for CofCs,Communication & Collaboration,semantic_fallback,0.19949421286582947
DOCE,Building Inspectors,"May check on whether they're pulling permits, whether its passed","May check on whether they're pulling permits, whether its passed",meeting_notes,positive,"May check on whether they're pulling permits, whether its passed",Case Management,keyword_low,2.0
DOCE,Building Inspectors,Now hopping back and forth,Now hopping back and forth,meeting_notes,positive,Now hopping back and forth,Communication & Collaboration,semantic_fallback,0.11999861896038055
DOCE,Building Inspectors,Likes that all documents and images are saved in there – even communication with owner,Likes that all documents and images are saved in there – even communication with owner,meeting_notes,positive,Likes that all documents and images are saved in there – even communication with owner,Communication & Collaboration,title_keyword,4.0
DOCE,Building Inspectors,"With BAA, have to provide pictures","With BAA, have to provide pictures",meeting_notes,positive,"With BAA, have to provide pictures",Records & Document Management,semantic_fallback,0.1551990807056427
DOCE,Building Inspectors,"[PERSON] started as paralegal – between Codes and Law – also a clerk – started with RR program – easier for her, can look anything up","[PERSON] started as paralegal – between Codes and Law – also a clerk – started with RR program – easier for her, can look anything up",meeting_notes,positive,"[PERSON] started as paralegal – between Codes and Law – also a clerk – started with RR program – easier for her, can look anything up",Records & Document Management,semantic,0.3277585804462433
DOCE,Building Inspectors,"[PERSON] – add CofC case apps, gets added to older cases","[PERSON] – add CofC case apps, gets added to older cases",meeting_notes,positive,"[PERSON] – add CofC case apps, gets added to older cases",Case Management,keyword_semantic_agree,4.232606187462807
DOCE,Building Inspectors,Used to be trained on it day one,Used to be trained on it day one,meeting_notes,positive,Used to be trained on it day one,Training & Documentation,semantic_fallback,0.19019009172916412
DOCE,Building Inspectors,Catchment map Be nice if IPS had everything they needed – now we have so many apps,Catchment map Be nice if IPS had everything they needed – now we have so many apps,meeting_notes,positive,Catchment map Be nice if IPS had everything they needed – now we have so many apps,System Integration,semantic_fallback,0.2892794907093048
DOCE,Building Inspectors,"Sonya elevators, catchment map, Camino, Compliance Engine","Sonya elevators, catchment map, Camino, Compliance Engine",meeting_notes,positive,"Sonya elevators, catchment map, Camino, Compliance Engine",System Integration,title_keyword,4.0
DOCE,Building Inspectors,Tablet that connects – idea is great,Tablet that connects – idea is great,meeting_notes,positive,Tablet that connects – idea is great,User Experience & Performance,title_keyword,4.0
DOCE,Building Inspectors,Items Dan M. followed up with via email 2026-05-26:,Items Dan M. followed up with via email 2026-05-26:,meeting_notes,positive,Items Dan M. followed up with via email 2026-05-26,Communication & Collaboration,keyword_low,3.0
CPC,CPC,Viki: Call BAA to see what balance truly is,Viki: Call BAA to see what balance truly is,meeting_notes,positive,Viki,Communication & Collaboration,keyword,4.0
CPC,CPC,Use IPS to find where they had a previous rental certificate and whether they're due or not,Use IPS to find where they had a previous rental certificate and whether they're due or not,meeting_notes,positive,Use IPS to find where they had a previous rental certificate and whether they're due or not,Records & Document Management,keyword_semantic_agree,3.277430385351181
CPC,CPC,"Also do Tax Searches – have become much more complicated than when they started – use to be outstanding tax balances, then charged with that any outstanding debts on property should be reported on tax search to endeavor to get them paid (board ups, clean ups, ERPs, demos)","Also do Tax Searches – have become much more complicated than when they started – use to be outstanding tax balances, then charged with that any outstanding debts on property should be reported on tax search to endeavor to get them paid (board ups, clean ups, ERPs, demos)",meeting_notes,positive,"Also do Tax Searches – have become much more complicated than when they started – use to be outstanding tax balances, then charged with that any outstanding debts on property should be reported on tax search to endeavor to get them paid (board ups, clean ups, ERPs, demos)",Records & Document Management,keyword_semantic_agree,4.361056059598923
CPC,CPC,"Technology – Likes Many ways to search – address, owner name","Technology – Likes Many ways to search – address, owner name",meeting_notes,positive,"Technology – Likes Many ways to search – address, owner name",Records & Document Management,keyword_semantic_agree,6.484814018011093
CPC,CPC,Likes ability to see pictures – helpful for verifying violations,Likes ability to see pictures – helpful for verifying violations,meeting_notes,positive,Likes ability to see pictures – helpful for verifying violations,Case Management,title_keyword,6.0
DOCE,CPO-Coordinators,Can we make exceptions for digital applications? Give out paper paper applications? Creates more work for staff,Can we make exceptions for digital applications? Give out paper paper applications? Creates more work for staff,meeting_notes,positive,Can we make exceptions for digital applications? Give out paper paper applications? Creates more work for staff,User Experience & Performance,title_keyword,5.0
DOCE,CPO-Coordinators,Camino emails are the same for every change – all emails look the same,Camino emails are the same for every change – all emails look the same,meeting_notes,positive,Camino emails are the same for every change – all emails look the same,System Integration,title_keyword,4.0
FPB,Fire,"In IPS you can identify the property, property owner, tax numbers","In IPS you can identify the property, property owner, tax numbers",meeting_notes,positive,"In IPS you can identify the property, property owner, tax numbers",Records & Document Management,semantic,0.38820090889930725
FPB,Fire,Can use any address you want in Camino,Can use any address you want in Camino,meeting_notes,positive,Can use any address you want in Camino,System Integration,keyword_semantic_agree,4.14835299551487
FPB,Fire,"Suppressions systems – sprinklers, special suppression, ancels, canopies for gas stations","Suppressions systems – sprinklers, special suppression, ancels, canopies for gas stations",meeting_notes,positive,"Suppressions systems – sprinklers, special suppression, ancels, canopies for gas stations",System Integration,semantic_fallback,0.27680477499961853
FPB,Fire,Technology Likes Can assign Plan Reviewer – shows assignments – can write an update and follow back up on it,Technology Likes Can assign Plan Reviewer – shows assignments – can write an update and follow back up on it,meeting_notes,positive,Technology Likes Can assign Plan Reviewer – shows assignments – can write an update and follow back up on it,Reporting & Decision Support,semantic,0.39266857504844666
FPB,Fire,Cloud-based – in-field would make inspections and easier and documented more quickly,Cloud-based – in-field would make inspections and easier and documented more quickly,meeting_notes,positive,Cloud-based – in-field would make inspections and easier and documented more quickly,Case Management,title_keyword,6.0
FPB,Fire,Chief: Home inspection software – guides you through the inspection process and all available on the phone,Chief: Home inspection software – guides you through the inspection process and all available on the phone,meeting_notes,positive,Chief,Communication & Collaboration,keyword,4.0
FPB,Fire,"[PERSON] is a fire inspector, lots of experience, she would prefer to go through her for this part","[PERSON] is a fire inspector, lots of experience, she would prefer to go through her for this part",meeting_notes,positive,"[PERSON] is a fire inspector, lots of experience, she would prefer to go through her for this part",Records & Document Management,semantic_fallback,0.20955006778240204
DOCE,Housing Inspectors,"Dan used to work at the county – any case pulled up, would open information scroll of related info","Dan used to work at the county – any case pulled up, would open information scroll of related info",meeting_notes,positive,"Dan used to work at the county – any case pulled up, would open information scroll of related info",Case Management,keyword_semantic_agree,2.3520423471927643
DOCE,Housing Inspectors,Universal update of information would be helpful,Universal update of information would be helpful,meeting_notes,positive,Universal update of information would be helpful,Data Management & Visibility,keyword_low,2.0
DOCE,Housing Inspectors,Lead map is helpful,Lead map is helpful,meeting_notes,positive,Lead map is helpful,Records & Document Management,semantic_fallback,0.274857759475708
DOCE,Housing Inspectors,Dan will p [PERSON] just checks for RR inspector case – Dan switches case to [PERSON] when complete and he finds,Dan will p [PERSON] just checks for RR inspector case – Dan switches case to [PERSON] when complete and he finds,meeting_notes,positive,Dan will p [PERSON] just checks for RR inspector case – Dan switches case to [PERSON] when complete and he finds,Records & Document Management,keyword_low,3.0
IT,IT,Escalation is pretty fast with Edmunds – can always reach out directly to Reid,Escalation is pretty fast with Edmunds – can always reach out directly to Reid,meeting_notes,positive,Escalation is pretty fast with Edmunds – can always reach out directly to Reid,Communication & Collaboration,semantic_fallback,0.20884744822978973
IT,IT,"Generally, try to handle things in house and escalate to vendor.","Generally, try to handle things in house and escalate to vendor.",meeting_notes,positive,"Generally, try to handle things in house and escalate to vendor.",Workflow & Business Processes,semantic_fallback,0.24141483008861542
IT,IT,Technology System Performance Being used every day. Performance is what it is – users have to wait to upload,Technology System Performance Being used every day. Performance is what it is – users have to wait to upload,meeting_notes,positive,Technology System Performance Being used every day. Performance is what it is – users have to wait to upload,User Experience & Performance,keyword_semantic_agree,4.456625044345856
IT,IT,"Data Governance Data access – Direct access to database, will want to make sure we have it. Current system has strange governance model – everything stored in UNC file share – anyone with current rights could share","Data Governance Data access – Direct access to database, will want to make sure we have it. Current system has strange governance model – everything stored in UNC file share – anyone with current rights could share",meeting_notes,positive,"Data Governance Data access – Direct access to database, will want to make sure we have it. Current system has strange governance model – everything stored in UNC file share – anyone with current rights could share",Data Management & Visibility,keyword_semantic_agree,2.524338662624359
IT,IT,Could look at migration,Could look at migration,meeting_notes,positive,Could look at migration,Data Management & Visibility,title_keyword,4.0
IT,IT,"Ideally, we have those historical records transformed into new system schema","Ideally, we have those historical records transformed into new system schema",meeting_notes,positive,"Ideally, we have those historical records transformed into new system schema",Records & Document Management,keyword_semantic_agree,4.392264097929001
Law,Law,"Three steps for noticing: mailing, nail and mail (mandatory), legal warning letter","Three steps for noticing: mailing, nail and mail (mandatory), legal warning letter",meeting_notes,positive,Three steps for noticing,Records & Document Management,keyword_low,3.0
NBD,NBD Data Team,J: CfC complain cases: inspection using inspection actionsfor tickle dates to follow up. Needs to understand how it is used. Case mangement tools they have to organise follow up in IPS.,J: CfC complain cases: inspection using inspection actionsfor tickle dates to follow up. Needs to understand how it is used. Case mangement tools they have to organise follow up in IPS.,meeting_notes,positive,J,Case Management,keyword,10.0
NBD,NBD Data Team,"C: noticed that, process improvement: calendar integration tickle date .","C: noticed that, process improvement: calendar integration tickle date .",meeting_notes,positive,C,Scheduling & Resource Management,keyword_semantic_agree,8.421647429466248
NBD,NBD Data Team,"Data validation: someone enter data but we need to clean up and we have to inform ppl to do it the right way. J:user defined actions. Some places in IPS where DV does exists but some place it doesnt. Workflows: is dated. Can we write workflow in python, R: any user should be able to use it.","Data validation: someone enter data but we need to clean up and we have to inform ppl to do it the right way. J:user defined actions. Some places in IPS where DV does exists but some place it doesnt. Workflows: is dated. Can we write workflow in python, R: any user should be able to use it.",meeting_notes,positive,Data validation,Workflow & Business Processes,keyword_semantic_agree,5.55167281627655
NBD,NBD Data Team,C: ways IPS cant communicate with other sys. Data validation should be inbuild: contact names and business name.,C: ways IPS cant communicate with other sys. Data validation should be inbuild: contact names and business name.,meeting_notes,positive,C,Communication & Collaboration,keyword,4.0
NBD,NBD Data Team,"Expectations: Tools: J: eTAx- puliing tax data developing phase list for FC, R, SQl, Python, Arcgis & argis online.","Expectations: Tools: J: eTAx- puliing tax data developing phase list for FC, R, SQl, Python, Arcgis & argis online.",meeting_notes,positive,Expectations,System Integration,keyword,4.0
NBD,NBD Data Team,J: Camino needs the training & support and IPS database design.,J: Camino needs the training & support and IPS database design.,meeting_notes,positive,J,Training & Documentation,keyword,7.0
NBD,NBD Data Team,"Software to interface with public, how sylode IPS even.","Software to interface with public, how sylode IPS even.",meeting_notes,positive,"Software to interface with public, how sylode IPS even.",System Integration,keyword_semantic_agree,3.4402247965335846
NBD,NBD Internal,Current/previous ownership with date of change – that sort of history summary would be helpful to see,Current/previous ownership with date of change – that sort of history summary would be helpful to see,meeting_notes,positive,Current/previous ownership with date of change – that sort of history summary would be helpful to see,Records & Document Management,semantic,0.3458210527896881
NBD,NBD Internal,Interdepartmental access – being able to see what other people are inputting is helpful,Interdepartmental access – being able to see what other people are inputting is helpful,meeting_notes,positive,Interdepartmental access – being able to see what other people are inputting is helpful,Communication & Collaboration,keyword_semantic_agree,4.469693064689636
NBD,NBD Internal,Finance uses a lot of paper and eTax,Finance uses a lot of paper and eTax,meeting_notes,positive,Finance uses a lot of paper and eTax,System Integration,title_keyword,4.0
NBD,NBD Internal,"Positives: Interface is intuitive, likes overview of property on page, ability for tickle dates and reminders (e.g. reminder to follow up on CA FP referrals) - helpful for code compliance and history – seeing deadlines and comply by dates","Positives: Interface is intuitive, likes overview of property on page, ability for tickle dates and reminders (e.g. reminder to follow up on CA FP referrals) - helpful for code compliance and history – seeing deadlines and comply by dates",meeting_notes,positive,Positives,Scheduling & Resource Management,keyword,12.0
NBD,NBD Internal,Pulling data from multiple cases is nice as well,Pulling data from multiple cases is nice as well,meeting_notes,positive,Pulling data from multiple cases is nice as well,Case Management,title_keyword,4.0
NBD,NBD Internal,Cross-departmental use more of the challenge,Cross-departmental use more of the challenge,meeting_notes,positive,Cross-departmental use more of the challenge,Communication & Collaboration,semantic,0.3632182776927948
NBD,NBD Internal,Technology – Likes All users can leave notes in Codes staff notes - helpful,Technology – Likes All users can leave notes in Codes staff notes - helpful,meeting_notes,positive,Technology – Likes All users can leave notes in Codes staff notes - helpful,Records & Document Management,keyword_semantic_agree,3.32588529586792
NBD,NBD Internal,Permits- intake they go into IPS – flashes historic sites – they figure out what I need to review. They refer a lot of things – but if i am not here they need more trainings.,Permits- intake they go into IPS – flashes historic sites – they figure out what I need to review. They refer a lot of things – but if i am not here they need more trainings.,meeting_notes,positive,Permits- intake they go into IPS – flashes historic sites – they figure out what I need to review. They refer a lot of things – but if i am not here they need more trainings.,Training & Documentation,keyword_semantic_agree,5.370748728513718
NBD,NBD Internal,Training is needed. Codes – zoning & presv ordinance – enforcement side: code inspectors work with her. Getting approved.,Training is needed. Codes – zoning & presv ordinance – enforcement side: code inspectors work with her. Getting approved.,meeting_notes,positive,Training is needed. Codes – zoning & presv ordinance – enforcement side,Training & Documentation,keyword_semantic_agree,5.405970066785812
NBD,NBD Internal,Likes: We were in control.,Likes: We were in control.,meeting_notes,positive,Likes,Communication & Collaboration,semantic_fallback,0.14794647693634033
NBD,NBD Internal,Quaazai complete historical record of the propert – includes all the case types that might be use to understand history of that property.,Quaazai complete historical record of the propert – includes all the case types that might be use to understand history of that property.,meeting_notes,positive,Quaazai complete historical record of the propert – includes all the case types that might be use to understand history of that property.,Data Management & Visibility,title_keyword,5.0
NBD,NBD Internal,Easy to go back to IPS and find what the comment of LMP on the application,Easy to go back to IPS and find what the comment of LMP on the application,meeting_notes,positive,Easy to go back to IPS and find what the comment of LMP on the application,Records & Document Management,keyword_low,3.0
NBD,NBD Internal,"Recieving new projects in Camino, I have to go to IPS to go back in time. It would ne nice to have all in one place. Camino – instead of having an applicant submit -> we have to pull that application and create a case onlne for public viewing same with Zoning. doing it twin on LMP page of city website. Prior to meeting & public hearings.","Recieving new projects in Camino, I have to go to IPS to go back in time. It would ne nice to have all in one place. Camino – instead of having an applicant submit -> we have to pull that application and create a case onlne for public viewing same with Zoning. doing it twin on LMP page of city website. Prior to meeting & public hearings.",meeting_notes,positive,"Recieving new projects in Camino, I have to go to IPS to go back in time. It would ne nice to have all in one place. Camino – instead of having an applicant submit -> we have to pull that application and create a case onlne for public viewing same with Zoning. doing it twin on LMP page of city website. Prior to meeting & public hearings.",Case Management,title_keyword,8.0
NBD,NBD Internal,Direct access via. Leadership.,Direct access via. Leadership.,meeting_notes,positive,Direct access via. Leadership.,Communication & Collaboration,semantic,0.35670480132102966
NBD,NBD Internal,Resources on how to better extract inform to make data driven decision.,Resources on how to better extract inform to make data driven decision.,meeting_notes,positive,Resources on how to better extract inform to make data driven decision.,Data Management & Visibility,keyword_low,2.0
OCHD,OCHD,With way you have to search IPS can take time to go through,With way you have to search IPS can take time to go through,meeting_notes,positive,With way you have to search IPS can take time to go through,Records & Document Management,title_keyword,4.0
OCHD,OCHD,Chris in located in Carnegie building – would it be possible to get IPS access? Would be helpful to Community Development team when making referrals to lead reduction programs,Chris in located in Carnegie building – would it be possible to get IPS access? Would be helpful to Community Development team when making referrals to lead reduction programs,meeting_notes,positive,Chris in located in Carnegie building – would it be possible to get IPS access? Would be helpful to Community Development team when making referrals to lead reduction programs,Case Management,title_keyword,5.0
OCHD,OCHD,Could be helpful addition to LBYR,Could be helpful addition to LBYR,meeting_notes,positive,Could be helpful addition to LBYR,System Integration,semantic_fallback,0.15491771697998047
OCHD,OCHD,Report generation takes time to navigate and is pretty complicated,Report generation takes time to navigate and is pretty complicated,meeting_notes,positive,Report generation takes time to navigate and is pretty complicated,Reporting & Decision Support,keyword_semantic_agree,4.447821736335754
OCHD,OCHD,Receive work through state and report updates through that as well - one requires ny.gov id to access for RR registration portal and entire health commerce system for all health-related data - access for 3 programs,Receive work through state and report updates through that as well - one requires ny.gov id to access for RR registration portal and entire health commerce system for all health-related data - access for 3 programs,meeting_notes,positive,Receive work through state and report updates through that as well - one requires ny.gov id to access for RR registration portal and entire health commerce system for all health-related data - access for 3 programs,Reporting & Decision Support,title_keyword,4.0
OCHD,OCHD,"Inspect2Go platform: a purpose-built software for code enforcement. For property inspections has a canned CE module. System is SQL based. Focus on state, county, municipal inspection units - tweaked it for health for their needs","Inspect2Go platform: a purpose-built software for code enforcement. For property inspections has a canned CE module. System is SQL based. Focus on state, county, municipal inspection units - tweaked it for health for their needs",meeting_notes,positive,Inspect2Go platform,Case Management,keyword,10.0
OCHD,OCHD,"There are some others that do similar things - sole source for inspection specific software - pretty comprehensive for tracking cycles, incorporate regs.","There are some others that do similar things - sole source for inspection specific software - pretty comprehensive for tracking cycles, incorporate regs.",meeting_notes,positive,"There are some others that do similar things - sole source for inspection specific software - pretty comprehensive for tracking cycles, incorporate regs.",Case Management,keyword_low,3.0
OCHD,OCHD,Other platforms to explore:,Other platforms to explore:,meeting_notes,positive,Other platforms to explore,User Experience & Performance,semantic,0.34880420565605164
OCHD,OCHD,Chautauqua uses planning platform and build modules from there,Chautauqua uses planning platform and build modules from there,meeting_notes,positive,Chautauqua uses planning platform and build modules from there,User Experience & Performance,title_keyword,4.0
OCHD,OCHD,Would love a universal database within county - one master property-based universe,Would love a universal database within county - one master property-based universe,meeting_notes,positive,Would love a universal database within county - one master property-based universe,Records & Document Management,semantic,0.49035415053367615
OCHD,OCHD,"Company Cam: for capturing images for inspections, follow up, images underway. Generates links they can use for sharing images with DOCE","Company Cam: for capturing images for inspections, follow up, images underway. Generates links they can use for sharing images with DOCE",meeting_notes,positive,Company Cam,Case Management,keyword,9.0
OCHD,OCHD,"Images are immediately available after taken in field, can create a project or tag, view in real-time what inspectors are seeing, ability to share + more capabilities than they've even tapped into","Images are immediately available after taken in field, can create a project or tag, view in real-time what inspectors are seeing, ability to share + more capabilities than they've even tapped into",meeting_notes,positive,"Images are immediately available after taken in field, can create a project or tag, view in real-time what inspectors are seeing, ability to share + more capabilities than they've even tapped into",Records & Document Management,semantic,0.3894090950489044
OCHD,OCHD,"If see issues Codes related issues, can use for referral or to other programs","If see issues Codes related issues, can use for referral or to other programs",meeting_notes,positive,"If see issues Codes related issues, can use for referral or to other programs",Case Management,title_keyword,5.0
OCHD,OCHD,"Redcap: for dedicated projects but not for inspections. Use it for Healthy Neighborhood visits, tracking registration for training, and testing","Redcap: for dedicated projects but not for inspections. Use it for Healthy Neighborhood visits, tracking registration for training, and testing",meeting_notes,positive,Redcap,Case Management,keyword,6.0
OCHD,OCHD,"County Clerk: Deeds, sale and transfer of properties - generally where finding changes of ownership, usually more up to date than Image Mate","County Clerk: Deeds, sale and transfer of properties - generally where finding changes of ownership, usually more up to date than Image Mate",meeting_notes,positive,County Clerk,Records & Document Management,keyword_semantic_agree,3.5552144050598145
OCHD,OCHD,"Teletask: Communication platform, allows to bulk text. Use it for testing appointments and reminders. Talking about incorporating to NYSRR for reminders for appointments. Ability to attach records for signing. WIC uses it extensively","Teletask: Communication platform, allows to bulk text. Use it for testing appointments and reminders. Talking about incorporating to NYSRR for reminders for appointments. Ability to attach records for signing. WIC uses it extensively",meeting_notes,positive,Teletask,Scheduling & Resource Management,keyword,8.0
OCHD,OCHD,"Docusign: Embed into work so docs can be signed electronically - ability to use in CompanyCam now, send work scopes out for owner bid selection","Docusign: Embed into work so docs can be signed electronically - ability to use in CompanyCam now, send work scopes out for owner bid selection",meeting_notes,positive,Docusign,Records & Document Management,semantic,0.3511800765991211
OCHD,OCHD,"Docuware: Document retention and storage platform for Codes records, use to respond to FOILs, can redact within that. Once record is closed, can combine, move into Docuware and then remove locally. Has helpful reduce paper burden on the team (they do have redundancy with folder docs - retain all PDFs - sending comms docs - kept in server-based folder)","Docuware: Document retention and storage platform for Codes records, use to respond to FOILs, can redact within that. Once record is closed, can combine, move into Docuware and then remove locally. Has helpful reduce paper burden on the team (they do have redundancy with folder docs - retain all PDFs - sending comms docs - kept in server-based folder)",meeting_notes,positive,Docuware,Records & Document Management,keyword_semantic_agree,9.448076337575912
OCHD,OCHD,Informative to help guide their work when looking to see what's involved on backend,Informative to help guide their work when looking to see what's involved on backend,meeting_notes,positive,Informative to help guide their work when looking to see what's involved on backend,Reporting & Decision Support,semantic,0.4717292785644531
OCHD,OCHD,"Especially if seeing codes issues where they're also seeing issues, helpful to know what's been documented/cited","Especially if seeing codes issues where they're also seeing issues, helpful to know what's been documented/cited",meeting_notes,positive,"Especially if seeing codes issues where they're also seeing issues, helpful to know what's been documented/cited",Records & Document Management,keyword_low,2.0
OCHD,OCHD,Look Before You Rent has been one of the best improvements made to make info available,Look Before You Rent has been one of the best improvements made to make info available,meeting_notes,positive,Look Before You Rent has been one of the best improvements made to make info available,Records & Document Management,semantic_fallback,0.2902965843677521
