Focus Group,Value Index,Content,processed_content,label,category,vader_sentiment,word_count
BAA Discovery Session | BAA,23,Serve all Codes tickets – sent by certified mail,serve code ticket sent certified mail,neutral,serve,neutral,6
BAA Discovery Session | BAA,25,Every part of the BAA process – IPS is not a ticketing/ court adjudication platform – trying to use it for that – it's too much for what BAA is capable of,every part baa process ip court adjudication platform trying use much baa capable,positive,baa,positive,13
BAA Discovery Session | BAA,26,Manual ticketing process – drafted in Word docs (time consuming) - leads to human error,manual ticketing process drafted word doc time consuming lead human error,negative,manual,negative,11
BAA Discovery Session | BAA,27,Individual complaint cases – can't see overarching property or user account – have to click on each individual case or even higher level,individual complaint case ca see overarching property user account click individual case even higher level,negative,individual,negative,15
BAA Discovery Session | BAA,28,FOIL for SHA – have to go into each individual case to see which ones have tickets,foil sha go individual case see one ticket,neutral,foil,neutral,8
BAA Discovery Session | BAA,29,Ideally would be able to view by property and/or property owner,ideally would able view property property owner,positive,property,positive,7
BAA Discovery Session | BAA,31,Not clear which payments for which date and which for rollover – when CPC or Codes looking at it – hard when other teams looking at it or newer staff – hard to figure out what you’re looking out,clear payment date rollover cpc code looking hard team looking newer staff hard figure looking,positive,looking,negative,15
BAA Discovery Session | BAA,32,"Sometimes pay a round 2 but not a round 1, confusing when there are multiple",sometimes pay round round confusing multiple,negative,round,positive,6
BAA Discovery Session | BAA,33,Cecelia: cases not linked is top frustration,cecelia case linked top frustration,negative,cecelia,negative,5
BAA Discovery Session | BAA,34,"Leah: Hearings – it's not an AJ platform, so ability for PO to contest or schedule the hearing, ability for judge to issue decision",leah hearing aj platform ability po contest schedule hearing ability judge issue decision,neutral,hearing,positive,13
BAA Discovery Session | BAA,35,"Schedule inspection at point there’s a hearing doing in IPS, but in a perfect world would be similar to parking process which has gotten a lot better",schedule inspection point hearing ip perfect world would similar parking process gotten lot better,positive,schedule,positive,14
BAA Discovery Session | BAA,36,"Parking: handheld device – they do ticket, it prints, affix it and take all pictures on there",parking handheld device ticket print affix take picture,neutral,parking,neutral,8
BAA Discovery Session | BAA,40,Ticket has QR code and it takes them into a portal that shows them all of their pictures,ticket qr code take portal show picture,neutral,ticket,neutral,7
BAA Discovery Session | BAA,41,Constituents can’t access photos currently – security concerns with IPS,constituent access photo currently security concern ip,positive,constituent,positive,7
BAA Discovery Session | BAA,42,"They can pay or dispute right online (by mail, virtual, or in person – can pick date or time if want in person, if they want virtual, they can schedule directly)",pay dispute right online mail virtual person pick date time want person want virtual schedule directly,negative,virtual,negative,16
BAA Discovery Session | BAA,43,Currently – doing virtual in teams and scheduling in person in Word,currently virtual team scheduling person word,neutral,currently,neutral,6
BAA Discovery Session | BAA,44,"Ideally could schedule across BAA, inspector, PO",ideally could schedule across baa inspector po,negative,ideally,negative,7
BAA Discovery Session | BAA,46,"Right now if done on Team, save recording and on OneDrive, not linked to case in IPS. In person hearing, doing handheld records. Someone manually pulls off and saves in a file.",right done team save recording onedrive linked case ip person hearing handheld record someone manually pull save file,positive,save,positive,18
BAA Discovery Session | BAA,47,"Whole hearing process – ideally would be more automated for BAA staff, but also more transparent for public",whole hearing process ideally would automated baa staff also transparent public,positive,whole,positive,11
BAA Discovery Session | BAA,53,"When there’s multiple violations, it gets cumbersome in IPS",multiple violation get cumbersome ip,negative,multiple,negative,5
BAA Discovery Session | BAA,54,Can’t tell which picture goes to which violation – photos not linked to violation,tell picture go violation photo linked violation,negative,violation,negative,7
BAA Discovery Session | BAA,55,Ideally: infestation photo – violation – what homeowner submitted as proof of clearing it up – all linked,ideally infestation photo violation homeowner submitted proof clearing linked,negative,ideally,negative,9
BAA Discovery Session | BAA,56,"Often see the inspectors miss things – especially with building certs, fire certs, etc.",often see inspector miss thing especially building cert fire cert etc,negative,cert,negative,11
BAA Discovery Session | BAA,58,Multiple rounds of tickets – big issue,multiple round ticket big issue,neutral,multiple,neutral,5
BAA Discovery Session | BAA,59,"Service component – in a perfect world, BAA has nothing to do with service – ideally system helps Codes so they’re the one doing the service (has to be certified mail and personal)",service component perfect world baa nothing service ideally system help code one service certified mail personal,positive,service,positive,16
BAA Discovery Session | BAA,60,Theoretically new system could help with certified mail tracking,theoretically new system could help certified mail tracking,positive,theoretically,positive,8
BAA Discovery Session | BAA,61,"Hearing overview sheet – list every violation – BAA doesn’t print all pictures, too cumbersome – don't indicate which image goes with which violation – may bring it up on smart screen – BAA doesn’t rely on pictures too much – rare someone contests underlying violation but would think it would be better built out to connect the two",hearing overview sheet list every violation baa print picture cumbersome indicate image go violation may bring smart screen baa rely picture much rare someone contest underlying violation would think would better built connect two,negative,violation,positive,34
BAA Discovery Session | BAA,62,"Sometimes things missed entirely – most communication is on phones for inspectors, so none of that correspondence is captured – that is one facet",sometimes thing missed entirely communication phone inspector none correspondence captured one facet,negative,sometimes,negative,12
BAA Discovery Session | BAA,63,"Other facet, is within IPS, even if they have updates, still combining through all case notes and attachments to make sense of it",facet within ip even update still combining case note attachment make sense,positive,facet,positive,12
BAA Discovery Session | BAA,64,"From adjudication/consstuent services: if easier way to have device in field that worked, that pushes notes to including texts and emails",service easier way device field worked push note including text email,positive,service,positive,11
BAA Discovery Session | BAA,65,One of the biggest things they hear: inspector – texting back and forth or spoken with and that’s not reflected in system,one biggest thing hear inspector texting back forth spoken reflected system,neutral,one,neutral,11
BAA Discovery Session | BAA,68,Search capabilities is helpful – name or address,search capability helpful name address,positive,search,positive,5
BAA Discovery Session | BAA,70,"Address search less reliable – ideally would be able to search by mailing address, what’s in google and pull up parcel address",address search less reliable ideally would able search mailing address google pull parcel address,positive,address,positive,14
BAA Discovery Session | BAA,72,Which apartment of the structure is cited? Disconnect between tax map parcels and what those addresses are in USPS,apartment structure cited disconnect tax map parcel address usps,neutral,apartment,neutral,9
BAA Discovery Session | BAA,77,"Individualized BAA email and phone line – constituent services, when people get a ticket",individualized baa email phone line constituent service people get ticket,neutral,individualized,neutral,10
BAA Discovery Session | BAA,78,Dispute through a physical form – mail back to us,dispute physical form mail back u,negative,dispute,negative,6
BAA Discovery Session | BAA,83,Outlook for communication with Codes to get tickets – Codes emails word docs of ticket,outlook communication code get ticket code email word doc ticket,neutral,code,neutral,10
BAA Discovery Session | BAA,84,Leah still gets IPS notification from original build out,leah still get ip notification original build,positive,leah,positive,7
BAA Discovery Session | BAA,86,MS Word for every template or form in the process,m word every template form process,neutral,m,neutral,6
BAA Discovery Session | BAA,87,MS Excel for tracking – appeals (used to track for every hearing),m excel tracking appeal used track every hearing,positive,m,positive,8
BAA Discovery Session | BAA,88,Weekly calendar sent to Council and others – make in Excel and send PDF,weekly calendar sent council others make excel send pdf,positive,weekly,positive,9
BAA Discovery Session | BAA,89,"In perfect world, hearing calendar would link to city webpage as well as copies of the decision",perfect world hearing calendar would link city webpage well copy decision,positive,perfect,positive,11
BAA Discovery Session | BAA,92,Image Mate Online – assessed owner addresses,image mate online assessed owner address,neutral,image,neutral,6
BAA Discovery Session | BAA,97,FoxIt PDFs – for forms and prep for hearings – combining documents,foxit pdfs form prep hearing combining document,neutral,foxit,neutral,7
BAA Discovery Session | BAA,100,Leah: Hearing/court system capabilities – ability for all parts of ticketing/adjudication process,leah system capability ability part process,positive,leah,positive,6
BAA Discovery Session | BAA,101,Cecelia: Ability to link cases. Simple things like UI – if BAA inspections were a different color than Codes,cecelia ability link case simple thing like ui baa inspection different color code,positive,cecelia,positive,13
BAA Discovery Session | BAA,104,Codes engagement in the hearing has changed – up to Ryan,code engagement hearing changed ryan,positive,code,positive,5
BAA Discovery Session | BAA,105,He started requiring inspectors to come to hearings more recently,started requiring inspector come hearing recently,neutral,started,neutral,6
BAA Discovery Session | BAA,106,If mechanism where Codes inspector would be required to do something within the software maybe they wouldn’t need to come every time,mechanism code inspector would required something within software maybe need come every time,neutral,mechanism,neutral,13
BAA Discovery Session | BAA,107,"Either missing, or not providing a hearing appropriate update – maybe doesn’t include details of the PO communication or outstanding issue",either missing providing hearing appropriate update maybe include detail po communication outstanding issue,negative,either,negative,13
BAA Discovery Session | BAA,108,"So many cases are getting dismissed – so Ryan deciding they are going to go the hearing (can be challenging, may interfere with their field work)",many case getting dismissed ryan deciding going go hearing challenging may interfere field work,positive,many,positive,14
BAA Discovery Session | BAA,109,Codes has started emailing Cecelia if there’s a case they want – deny the referral – if there was something in system so Codes can remove the referral that would be ideal,code started emailing cecelia case want deny referral something system code remove referral would ideal,positive,code,positive,15
BAA Discovery Session | BAA,111,Could submit request to dismiss/void - BAA doesn’t care as long,could submit request baa care long,positive,could,positive,6
BAA Discovery Session | BAA,112,Cecelia: schedule meeting for BAA actions*,cecelia schedule meeting baa action,neutral,cecelia,neutral,5
NBD Discovery Session | NBD,1,"Kaylin: Westside Neighborhood Planner, supports a lot of Housing Strategy work, Foreclosure Preventions, started in Aug 2022s",kaylin westside neighborhood planner support lot housing strategy work foreclosure prevention started aug,positive,kaylin,positive,13
NBD Discovery Session | NBD,2,"Cimone: Director of H&NP, tax foreclosure, E Adams redevelopment project, 7 yrs started in 2019",cimone director h np tax foreclosure e adam redevelopment project yr started,positive,cimone,negative,12
NBD Discovery Session | NBD,3,"Madison: Northside Planner, CA, ERP Coordinator, 2 yrs in Sept",madison northside planner ca erp coordinator yr sept,neutral,madison,neutral,8
NBD Discovery Session | NBD,5,Unavailable: Patty possibly remote? Follow up with her,unavailable patty possibly remote follow,neutral,unavailable,neutral,5
NBD Discovery Session | NBD,8,"Review referrals received, use information to draft agenda for ERP meeting, uses IPS for reviewing past cases",review referral received use information draft agenda erp meeting us ip reviewing past case,neutral,review,neutral,14
NBD Discovery Session | NBD,9,Draft community ambassador agenda – utilize IPS to look at those cases as well,draft community ambassador agenda utilize ip look case well,positive,draft,positive,9
NBD Discovery Session | NBD,10,Uses IPS to pull complaint action summaries (Codes cases) or community ambassador cases,us ip pull complaint action summary code case community ambassador case,negative,case,negative,11
NBD Discovery Session | NBD,11,Supports case review between Codes department head and Community,support case review code department head community,positive,support,positive,7
NBD Discovery Session | NBD,12,"Also uses IPS to respond to community or Common Council inquiries – address look up, also discusses (or other tools – eTax, County)",also us ip respond community common council inquiry address look also discusses tool etax county,neutral,also,neutral,15
NBD Discovery Session | NBD,13,"Collaborators: Inspectors, Patty, NBD and Codes leads, external: residents, Community Ambassadors",collaborator inspector patty nbd code lead external resident community ambassador,positive,collaborator,positive,10
NBD Discovery Session | NBD,14,Cimone: Presenting properties to Council for foreclosure,cimone presenting property council foreclosure,negative,cimone,negative,5
NBD Discovery Session | NBD,15,Data in IPS – pulled in R – into Excel – cleaned and prepped for Council,data ip pulled r excel cleaned prepped council,positive,data,positive,8
NBD Discovery Session | NBD,16,Certified properties under Rezone for affordability requirements,certified property rezone affordability requirement,neutral,certified,neutral,5
NBD Discovery Session | NBD,18,Developer sends confirmation they are meeting Rezone requirements,developer sends confirmation meeting rezone requirement,neutral,developer,neutral,6
NBD Discovery Session | NBD,21,"Not in IPS – similar to HOME certifications, will want to build out something related to monitoring in IPS",ip similar home certification want build something related monitoring ip,positive,ip,positive,10
NBD Discovery Session | NBD,22,"General property research: Constituent, common council, research for infill housing development",general property research constituent common council research infill housing development,neutral,research,neutral,10
NBD Discovery Session | NBD,23,"IPS, County Clerk database, AS400, Google (obituary searches), OnGov for assessment/sale information",ip county clerk database google obituary search ongov information,neutral,ip,neutral,9
NBD Discovery Session | NBD,25,"Environmental Reviews: Developer applies for funding, sends project information, Michelle/Michael/Cimone review info with grants team – determine amount in fund amount and whetehr they will be funded – ER triggered when decided they will receive money, HUD HEROS system for federal, state historical preservation website, NEPA assist website for hazardous waste, DEC database, internally – FoxIt, Excel",environmental review developer applies funding sends project information review info grant team determine amount fund amount whetehr funded er triggered decided receive money hud hero system federal state historical preservation website nepa assist website hazardous waste dec database internally foxit excel,positive,review,positive,41
NBD Discovery Session | NBD,26,"Collaborators: Developer, Grants team, Michael, Michelle",collaborator developer grant team michael michelle,positive,collaborator,positive,6
NBD Discovery Session | NBD,29,"Personal outreach, items that are in eTax (20 different process steps) - added to each case in IPS for ease of tracking",personal outreach item etax different process step added case ip ease tracking,positive,personal,positive,12
NBD Discovery Session | NBD,30,"Uses eTax, AS400, county database work",us etax county database work,neutral,us,neutral,5
NBD Discovery Session | NBD,31,"Also for Housing Strategy work: Intake of properties, checks for property ownership records, codes compliance, past permits, old docs (insurance collected, surveys)",also housing strategy work intake property check property ownership record code compliance past permit old doc insurance collected survey,neutral,property,neutral,19
NBD Discovery Session | NBD,34,Sometimes referrals don’t show up in Desk Review AG on IPS Home Page,sometimes referral show desk review ag ip home page,neutral,sometimes,neutral,9
NBD Discovery Session | NBD,35,Sometimes doesn’t have access – name doesn’t show up in older cases,sometimes access name show older case,neutral,sometimes,neutral,6
NBD Discovery Session | NBD,36,Current/previous ownership with date of change – that sort of history summary would be helpful to see,ownership date change sort history summary would helpful see,positive,ownership,positive,9
NBD Discovery Session | NBD,37,"Address look-up – likes that View tab is chronological, but gets confusing with all the items in there – hurdle for new users",address like view tab chronological get confusing item hurdle new user,positive,address,negative,11
NBD Discovery Session | NBD,38,IPS is so bad with large building complexes,ip bad large building complex,negative,ip,negative,5
NBD Discovery Session | NBD,39,Nob hill – multiple addresses on street – doesn't indicate the building in the parcel address,nob hill multiple address street indicate building parcel address,neutral,address,neutral,9
NBD Discovery Session | NBD,40,Time spent pull that info and making sure inform inspector and Ryan – makes it hard to share info with them,time spent pull info making sure inform inspector ryan make hard share info,positive,info,positive,13
NBD Discovery Session | NBD,41,Differences between mailing address and parcel address – ability to input mailing addresses would be nice – residents don’t know their SBL,difference mailing address parcel address ability input mailing address would nice resident know sbl,positive,address,positive,14
NBD Discovery Session | NBD,43,"Accessing County Clerk database is one of the biggest pain points. Difficulty locating deeds – have to enter LLC names, certain check boxes – not very intuitive, if off by one letter, can’t pull info",accessing county clerk database one biggest pain point difficulty locating deed enter llc name certain check box intuitive one letter pull info,negative,one,negative,22
NBD Discovery Session | NBD,44,IPS: Contact book is an abyss – system that can better organize,ip contact book abyss system better organize,positive,ip,positive,7
NBD Discovery Session | NBD,45,Interdepartmental access – being able to see what other people are inputting is helpful,interdepartmental access able see people inputting helpful,positive,interdepartmental,positive,7
NBD Discovery Session | NBD,46,"When in a complaint case, when trying to put a new property – will ask if you want to replace contacts – way to solve that? Imagine a lot of properties where someone else",complaint case trying put new property ask want replace contact way solve imagine lot property someone else,neutral,property,neutral,17
NBD Discovery Session | NBD,47,"Zombies properties: Cleaned up process enough, Manila gets property, initial letter, refers to Law to send second letter – often gets lost, Law not putting info into IPS or they’re not reaching out? Ideally would send second letter and if no response, would put in Blight Busting pipeline – don't always feel comfortable doing because",zombie property cleaned process enough manila get property initial letter refers law send second letter often get lost law putting info ip reaching ideally would send second letter response would put blight busting pipeline always feel comfortable,positive,letter,negative,37
NBD Discovery Session | NBD,48,Kaylin: Lack of automation for any kind of data entry,kaylin lack automation kind data entry,positive,kaylin,negative,6
NBD Discovery Session | NBD,49,"If list of hundred updates for foreclosyre properties, have to update each individually",list hundred update foreclosyre property update individually,neutral,update,neutral,7
NBD Discovery Session | NBD,50,"Different systems for everything – eTax to chec if letters sent, or check Finance notes through mass Excel spreadsheet from CPC Viki Voss",different system everything etax chec letter sent check finance note mass excel spreadsheet cpc viki voss,positive,different,positive,16
NBD Discovery Session | NBD,51,"General switch over to Camino – has made things hard to find – general permit types, contact information, not keeping or storing insurances or storing surveys – has made customer service side of things harder – harder to locate those things",general switch camino made thing hard find general permit type contact information keeping storing insurance storing survey made customer service side thing harder harder locate thing,negative,thing,negative,26
NBD Discovery Session | NBD,54,Finance uses a lot of paper and eTax,finance us lot paper etax,neutral,finance,neutral,5
NBD Discovery Session | NBD,55,"Positives: Interface is intuitive, likes overview of property on page, ability for tickle dates and reminders (e.g. reminder to follow up on CA FP referrals) - helpful for code compliance and history – seeing deadlines and comply by dates",positive interface intuitive like overview property page ability tickle date reminder reminder follow ca fp referral helpful code compliance history seeing deadline comply date,positive,date,positive,24
NBD Discovery Session | NBD,56,Add/remove entry options to customize data entry,entry option customize data entry,neutral,entry,neutral,5
NBD Discovery Session | NBD,57,Pulling data from multiple cases is nice as well,pulling data multiple case nice well,positive,pulling,positive,6
NBD Discovery Session | NBD,58,IPS runs slow when doing mass data entry – may crash,ip run slow mass data entry may crash,negative,ip,negative,8
NBD Discovery Session | NBD,61,All users can leave notes in Codes staff notes - helpful,user leave note code staff note helpful,positive,note,positive,7
NBD Discovery Session | NBD,63,Kaylin: Likes that people can view cases – have sometimes found entry made or updates made by someone else – ways to lock up general access or status to certain people but still having read access – ideally would be role based access (admin role for specific case type),kaylin like people view case sometimes found entry made update made someone else way lock general access status certain people still read access ideally would role based access admin role specific case type,positive,access,positive,33
NBD Discovery Session | NBD,66,Selecting from drop-down for referrals (referred from) - for referral types (which agency they came from) and making a required field – data validation,selecting referral referred referral type agency came making required field data validation,neutral,referral,neutral,12
NBD Discovery Session | NBD,67,System for DSS resettlement referrals – would be helpful to have documented which agency placed them within the system – would be great to be all in one place to track more regularly,system ds resettlement referral would helpful documented agency placed within system would great one place track regularly,positive,system,positive,17
NBD Discovery Session | NBD,68,Set up ambassador referrals externally – when DSS case is inputted,set ambassador referral externally ds case inputted,neutral,set,neutral,7
NBD Discovery Session | NBD,69,"Kaylin: Loves IPS generally, only pain point is manual data entry (having to pay for bulk updates through vendor)",kaylin love ip generally pain point manual data entry pay bulk update vendor,positive,kaylin,neutral,13
NBD Discovery Session | NBD,70,Cimone: System that comes with video trainings. Sometimes we have interns to do data entry – lots of time to explain it,cimone system come video training sometimes intern data entry lot time explain,neutral,cimone,neutral,12
NBD Discovery Session | NBD,71,Viewing eTax amounts would be helpful – would need to be daily,viewing etax amount would helpful would need daily,positive,would,positive,8
NBD Discovery Session | NBD,72,"Tax trust, county compromise agreements – legal stuff we have no insight into would be helpful to see",tax trust county compromise agreement legal stuff insight would helpful see,positive,tax,positive,11
NBD Discovery Session | NBD,73,Also at will of Law for them to enter in eTax in the first place – more of an FP process,also law enter etax first place fp process,neutral,also,neutral,8
NBD Discovery Session | NBD,75,Bankruptcy info is another one we don’t have great visibility into – typically updated in eTax,bankruptcy info another one great visibility typically updated etax,positive,bankruptcy,positive,9
NBD Discovery Session | NBD,77,"Ability see # of vacants, # tax delinquent properties in different quadrants - could be helpful planning tool",ability see vacants tax delinquent property different quadrant could helpful planning tool,positive,ability,positive,12
NBD Discovery Session | NBD,78,Expanding to include spatial element – move toward more of proactive model,expanding include spatial element move toward proactive model,positive,expanding,positive,8
NBD Discovery Session | NBD,80,"ArcGIS, Google Maps, eTax, County Clerk database, AS400, eTax, RStudio (report pulling, QPD production)",arcgis google map etax county clerk database etax rstudio report pulling qpd production,neutral,etax,neutral,13
NBD Discovery Session | NBD,81,Process mapping – could be helpful to bring this to NBD Quarterly,process mapping could helpful bring nbd quarterly,positive,process,positive,7
NBD Discovery Session | NBD,82,Madison will share ERP process map,madison share erp process map,positive,madison,positive,5
NBD Discovery Session | NBD,83,Suinana – Cityline process mapping could be shared,suinana cityline process mapping could shared,positive,suinana,positive,6
CPC Discovery Session | CPC,1,"Vincent - Workflow Coordinator – CPC – Tax Trusts, BAA, Tax Search – Uses IPS often – 7 years 2 months",vincent workflow coordinator cpc tax trust baa tax search us ip often year month,positive,tax,positive,14
CPC Discovery Session | CPC,2,"Dan, Control Clerk – use IPS every day – 2.5 yr",dan control clerk use ip every day yr,neutral,dan,neutral,8
CPC Discovery Session | CPC,3,"Post BAA ticket payments from online and cashier, conduct tax searches",post baa ticket payment online cashier conduct tax search,neutral,post,neutral,9
CPC Discovery Session | CPC,4,Bob (not here) - creates estimates and researches fines for tax trusts,bob creates estimate research fine tax trust,positive,bob,positive,7
CPC Discovery Session | CPC,5,Viki – DC of Finance – 5 years Sept,viki dc finance year sept,neutral,viki,neutral,5
CPC Discovery Session | CPC,7,Viki: Prepare Tax Trust quote,viki prepare tax trust quote,positive,viki,positive,5
CPC Discovery Session | CPC,8,Musi involved – creates estimate for PO – researches fines in IPS,musi involved creates estimate po research fine ip,negative,musi,negative,8
CPC Discovery Session | CPC,9,"Tools: AS400, eTax, variety of spreadsheets (), AIMS (parking, illegal setout violations), Altevta (automated enforcement), judgements outstanding against owner (email Brian C. in Law)",tool etax variety spreadsheet aim parking illegal setout violation altevta automated enforcement judgement outstanding owner email brian law,negative,tool,positive,18
CPC Discovery Session | CPC,12,"IPS – BAA tickets *what slows down the most – if property has a lot violations, takes a long time to load",ip baa ticket slows property lot violation take long time load,negative,ip,negative,11
CPC Discovery Session | CPC,13,Once ID case numbers – email Cecelia in BAA with complaint numbers to verify outstanding balance total (not always accurate – may be due for increase of fees),id case number email cecelia baa complaint number verify outstanding balance total always accurate may due increase fee,positive,number,positive,18
CPC Discovery Session | CPC,15,Cashier payments at window or pay online,cashier payment window pay online,negative,cashier,negative,5
CPC Discovery Session | CPC,17,Search by violation number – post payment so that IPS reflects most recent,search violation number post payment ip reflects recent,negative,search,negative,8
CPC Discovery Session | CPC,18,"Only check throughout the day, cashier will check for the day prior",check throughout day cashier check day prior,neutral,check,neutral,7
CPC Discovery Session | CPC,19,Vincent: Review work of staff including Dan. Review tax trust – make sure that’s all accurate,vincent review work staff including dan review tax trust make sure accurate,positive,review,positive,12
CPC Discovery Session | CPC,21,"Tools: IPS, AIMS, Invoice Cloud",tool ip aim invoice cloud,neutral,tool,neutral,5
CPC Discovery Session | CPC,24,Codes – Viki will call Codes if someone applied for Rental Registry – if someone scheduled inspection – follow up on status if scheduled but no recorded results,code viki call code someone applied rental registry someone scheduled inspection follow status scheduled recorded result,neutral,code,negative,16
CPC Discovery Session | CPC,28,Icon for whether violation is open or closed – not always accurate (?),icon whether violation open closed always accurate,negative,icon,negative,7
CPC Discovery Session | CPC,31,One ticket number could have multiple violation numbers – can't search by violation number (complaint and violation numbers in same format) - can be a hold up,one ticket number could multiple violation number ca search violation number complaint violation number format hold,negative,number,negative,16
CPC Discovery Session | CPC,33,BAA case may be closed – try to prevent additional charge on that ticket,baa case may closed try prevent additional charge ticket,neutral,baa,neutral,9
CPC Discovery Session | CPC,35,Call BAA to see what balance truly is,call baa see balance truly,positive,call,positive,5
CPC Discovery Session | CPC,36,For what CPC uses it for – difficult to pin down exactly what’s outstanding,cpc us difficult pin exactly outstanding,positive,cpc,positive,6
CPC Discovery Session | CPC,37,Tax Trusts – repayment agreement for delinquent taxes – want to be sure that they’re caught up on everything they owe the city,tax trust repayment agreement delinquent tax want sure caught everything owe city,positive,tax,positive,12
CPC Discovery Session | CPC,38,Use IPS to find where they had a previous rental certificate and whether they’re due or not,use ip find previous rental certificate whether due,neutral,use,neutral,8
CPC Discovery Session | CPC,39,"Also do Tax Searches – have become much more complicated than when they started – use to be outstanding tax balances, then charged with that any outstanding debts on property should be reported on tax search to endeavor to get them paid (board ups, clean ups, ERPs, demos)",also tax search become much complicated started use outstanding tax balance charged outstanding debt property reported tax search endeavor get paid board ups clean ups erps demo,positive,tax,positive,27
CPC Discovery Session | CPC,40,Want to makes sure anything outstanding shows up on tax search – including BAA or Codes fines,want make sure anything outstanding show tax search including baa code fine,positive,want,positive,12
CPC Discovery Session | CPC,41,BAA in the name of the person for whom the fine was sent,baa name person fine sent,positive,baa,positive,5
CPC Discovery Session | CPC,42,If unpaid and sold to new owner – new owner not responsible for that fine but still shows up as fine against the property,unpaid sold new owner new owner responsible fine still show fine property,positive,new,positive,12
CPC Discovery Session | CPC,43,Could pay it and sue civilly – technically new owner not responsible for it,could pay sue civilly technically new owner responsible,positive,could,negative,8
CPC Discovery Session | CPC,44,Viki: BAA fines – BAA needs to update their fines timeline – about 6 months behind on updating those – unclear what the back up is due to,viki baa fine baa need update fine timeline month behind updating unclear back due,positive,baa,negative,14
CPC Discovery Session | CPC,45,"Vincent: Customers are confused, when they come to make payment without ticket, ask for duplicate paperwork – lot of staff have problem with pulling up oroginal ticket – listed under notes – there are so many attachments on the case – have to review each attachment on a case – has to go in pull up correct attachment for staff",vincent customer confused come make payment without ticket ask duplicate paperwork lot staff problem pulling oroginal ticket listed note many attachment case review attachment case go pull correct attachment staff,positive,attachment,positive,30
CPC Discovery Session | CPC,46,Sometimes original ticket has original payment – have to go to the next one to find defaulted amount,sometimes original ticket original payment go next one find defaulted amount,positive,original,positive,11
CPC Discovery Session | CPC,47,Send to BAA when they need to verify the amount – not always sure if they’re due for another charge,send baa need verify amount always sure due another charge,positive,send,negative,10
CPC Discovery Session | CPC,48,Search by address – system slow to pull up cases,search address system slow pull case,neutral,search,neutral,6
CPC Discovery Session | CPC,50,"Many ways to search – address, owner name",many way search address owner name,neutral,many,neutral,6
CPC Discovery Session | CPC,51,Would like to see way to search by violation number,would like see way search violation number,negative,would,negative,7
CPC Discovery Session | CPC,52,Property addresses same in eTax – shared assessed parcel addresses,property address etax shared assessed parcel address,positive,address,positive,7
CPC Discovery Session | CPC,53,Verify address on eTax before they go to IPS,verify address etax go ip,neutral,verify,neutral,5
CPC Discovery Session | CPC,54,Likes ability to see pictures – helpful for verifying violations,like ability see picture helpful verifying violation,positive,like,positive,7
CPC Discovery Session | CPC,56,Way to make violation number syntax different from complaint number?,way make violation number syntax different complaint number,negative,number,negative,8
CPC Discovery Session | CPC,58,Looking up of outstanding violations – if you have an account for a property – outstanding balance of every violation at the property level – make it obvious what is outstanding and help reduce,looking outstanding violation account property outstanding balance every violation property level make obvious outstanding help reduce,positive,outstanding,positive,16
CPC Discovery Session | CPC,59,Would mean they don’t have to look up each individual cases,would mean look individual case,neutral,would,neutral,5
CPC Discovery Session | CPC,60,IPS system – in AIMS – property owner has outstanding balance – can look under license plate – can see 10 ticket and total balance of each ticket (at a glance over view + ability to print account summary for property – which would list each individual ticket with the corresponding balance) – then click into each and see individual status of each ticket,ip system aim property owner outstanding balance look license plate see ticket total balance ticket glance view ability print account summary property would list individual ticket corresponding balance click see individual status ticket,positive,ticket,positive,33
CPC Discovery Session | CPC,61,Ties into main account – what's missing here – an account overview,tie main account missing account overview,negative,account,negative,6
CPC Discovery Session | CPC,62,Can also merge multiple license plates together – can merge contacts together,also merge multiple license plate together merge contact together,neutral,merge,neutral,9
CPC Discovery Session | CPC,63,At-a-glance/account summary – would be nice to have a cover sheet (still ability to drill down),summary would nice cover sheet still ability drill,positive,summary,positive,8
CPC Discovery Session | CPC,65,If current RR or CC – when are they due for renewal?,current rr cc due renewal,neutral,current,neutral,5
CPC Discovery Session | CPC,67,Viki: Thinks data imports can get confusing – prone to breaking,viki think data import get confusing prone breaking,negative,viki,negative,8
CPC Discovery Session | CPC,68,Prefers for look ups to happen in system of record for eTax – accurate in eTax,prefers look ups happen system record etax accurate etax,neutral,etax,neutral,9
CPC Discovery Session | CPC,70,"Hub for all municipal violations would make sense – e.g. parking, ISOs – AIMS?",hub municipal violation would make sense parking isos aim,negative,hub,negative,9
CPC Discovery Session | CPC,73,If unpaid by Apr 1 – on taxes by May 20 (6 weeks to go through every spreadsheet),unpaid apr tax may week go every spreadsheet,neutral,unpaid,neutral,8
CPC Discovery Session | CPC,74,BAA spreadsheet on outstanding fines – first year they’ve done it,baa spreadsheet outstanding fine first year done,positive,baa,positive,7
CPC Discovery Session | CPC,77,A lot of prep goes into doing tax bills,lot prep go tax bill,neutral,lot,neutral,5
CPC Discovery Session | CPC,80,Centralized – sent to Brad – sent to Viki,centralized sent brad sent viki,neutral,sent,neutral,5
CPC Discovery Session | CPC,81,"Codes was using AS400 to keep all data – time consuming, duplication – worked with Mike and put together spreadsheet and that’s what they used",code using keep data time consuming duplication worked mike put together spreadsheet used,neutral,code,neutral,13
CPC Discovery Session | CPC,82,Future system – would be helpful to have invoice generation capability,future system would helpful invoice generation capability,positive,future,positive,7
